MomenTUM.A1ModJulian,MomenTUM.Mars.Altitude
32540.81104178404,854.0633335465814
32540.81222161185,844.0982813257806
32540.81339506003,842.2465948058621
32540.81456715963,848.4423544656611
32540.81574027731,862.6243451533546
32540.81692397887,884.8648073652407
32540.81810909228,914.8629621885502
32540.81931312376,952.9251915458981
32540.8205442524,999.3220656058743
32540.82178861296,1053.394826239722
32540.82305699807,1115.357400234631
32540.82432920841,1183.823788842124
32540.82562366477,1259.314051541811
32540.8269793751,1343.940652311047
32540.82838278155,1436.738248111722
32540.82983000025,1537.114062480748
32540.83130747728,1643.625382346967
32540.83281003014,1755.274683539885
32540.83437797048,1874.501281779412
32540.83599993199,1999.893918386158
32540.83768584663,2131.586941077207
32540.83943658146,2268.956438107505
32540.84121455169,2408.306303265681
32540.84307858327,2553.464196184447
32540.84505560786,2705.610455857967
32540.84690893958,2845.933265318418
32540.84749759222,2889.952536749443
32540.84769243198,2904.459465909797
32540.84791049424,2920.657215463265
32540.84820972116,2942.817012889968
32540.8485851093,2970.505270832236
32540.84907697687,3006.591604636128
32540.84975141532,3055.704216282903
32540.85068286258,3122.803441948008
32540.85269066613,3264.389101088566
32540.854077361,3359.591838486982
32540.85463037047,3396.941624533203
32540.85542499066,3449.976034068917
32540.85657457927,3525.349546158246
32540.85849883252,3647.826328895191
32540.86069510465,3781.776636813813
32540.86321240814,3927.380509462195
32540.86554413664,4054.481097242851
32540.86666190031,4112.709435588326
32540.86723731269,4141.995258344766
32540.8677726282,4168.817394989712
32540.86857200509,4208.108427326231
32540.8697200014,4262.930564479411
32540.87191258056,4362.343480925559
32540.87446934123,4469.421672039966
32540.87747904175,4583.161879246695
32540.88059660217,4686.852414764908
32540.88379642195,4778.258047434294
32540.88705271729,4855.604870780027
32540.8903650139,4918.029112724382
32540.89371158141,4964.431346987268
32540.89709503245,4994.299761754993
32540.90050009071,5007.046467224753
32540.90392339104,5002.346770194925
32540.90735392704,4980.01353462977
32540.91078308161,4940.052543931322
32540.91418309075,4883.019938038864
32540.91753886952,4809.732917918435
32540.92086905937,4720.32643645709
32540.92415557731,4615.833500658739
32540.92737533951,4497.852682034909
32540.93053417121,4367.172424256185
32540.93362054361,4225.325158177937
32540.93662620602,4073.89656221727
32540.93953960525,3914.816540059141
32540.94236831542,3749.052789140858
32540.94511402929,3577.842681205058
32540.9477356758,3405.300769725393
32540.9502658381,3230.861182476257
32540.95269322446,3056.748957055117
32540.95442794975,2928.632438895645
32540.95602589881,2808.179814814729
32540.95811797214,2647.413704786117
32540.96020142579,2484.52866343436
32540.96220522264,2326.066392671054
32540.9641263904,2173.350962739343
32540.96596678559,2027.247366492931
32540.96772983899,1888.401058658505
32540.96942136004,1757.175524025356
32540.97104795677,1633.791304748788
32540.97261435498,1518.541102365514
32540.97412499297,1411.667105372872
32540.97558389204,1313.371757821944
32540.97699752769,1223.640015138525
32540.97836758474,1142.713173374087
32540.97970032126,1070.501882686719
32540.98100001745,1007.011678293584
32540.98226365816,952.5150571972822
32540.98349521706,906.8491016412381
32540.9847091007,869.536443578791
32540.98590045638,840.7623487793599
32540.98707147676,820.3764265332884
32540.98824061022,808.0669756184675
32540.98940470731,803.9376078324626
32540.99056831672,807.9625558954344
32540.99172598128,820.0095327888703
32540.99288650475,840.0004785500664
32540.99406450205,868.1660082355224
32540.99524621109,904.0736729543437
32540.99644586135,947.9660993661473
32540.99767238229,1000.103901164286
32540.99892143492,1060.179318611956
32541.00018867311,1127.696700997974
32541.00148994039,1203.216646065607
32541.00282486293,1286.45654766368
32541.00419511016,1377.176810275193
32541.00560189252,1475.048418280478
32541.00705459982,1580.288310291743
32541.00855010679,1692.184471776127
32541.01010409478,1811.387552000393
32541.01169862883,1935.926253152657
32541.01334769877,2066.230613191388
32541.01506101021,2202.384552646963
32541.01683478881,2343.35069978756
32541.01866816534,2488.274103841388
32541.02060380662,2639.650822903493
32541.02227837055,2768.72581538171
32541.02290149744,2816.224764190599
32541.02310124418,2831.384590507786
32541.02330272406,2846.642400611946
32541.02361501029,2870.223519304415
32541.02391256093,2892.613472636169
32541.02435465413,2925.734750441356
32541.02493692952,2969.085326992907
32541.02567176274,3023.333803544289
32541.02663663186,3093.749858016168
32541.02835020209,3216.392791803382
32541.02993864974,3327.153725213157
32541.03211944504,3474.335912167929
32541.03451998085,3629.448193024122
32541.03706762924,3785.769017813819
32541.03968757873,3937.270105399924
32541.04166735871,4045.356265218709
32541.04235852087,4081.772863980834
32541.04255061981,4091.772380979875
32541.04273841991,4101.496710869511
32541.04306241737,4118.15368258711
32541.04340449425,4135.575369285718
32541.04393326499,4162.171406454085
32541.04463226666,4196.705635234924
32541.04561252562,4243.93359102827
32541.04692903846,4305.143470057646
32541.04864539277,4381.102480656846
32541.05074513566,4468.080190824476
32541.05347004214,4571.135038525525
32541.0565571789,4674.416400665634
32541.05973917795,4765.829890466614
32541.06298908417,4843.38846361996
32541.06629268113,4905.829310567335
32541.06965026585,4952.332298993557
32541.07301280252,4981.759815394761
32541.0763875827,4994.036743568009
32541.07980440114,4988.846664632463
32541.08320296585,4966.090520195518
32541.08661573592,4925.575867484524
32541.0900068713,4867.781073002021
32541.0933948824,4792.582798984919
32541.09673056559,4701.509504676436
32541.10000992137,4595.521505080923
32541.1032514138,4474.774511958958
32541.10639887443,4342.402835448131
32541.10947185373,4198.898902364171
32541.11246867199,4045.538441798263
32541.11538146731,3884.000273791567
32541.11819322596,3716.673106517499
32541.12090492249,3545.039727854397
32541.12351890179,3370.464049850861
32541.12603132903,3194.708165905823
32541.12844163858,3019.314992819824
32541.13008719969,2896.09838816105
32541.1320572029,2745.291526014967
32541.13417924644,2579.409599573654
32541.13623253946,2416.257828537698
32541.13820572502,2257.860234826545
32541.14009218133,2105.837159179853
32541.14190513513,1960.127981970791
32541.1436413453,1821.906228664692
32541.14530331374,1691.778607604135
32541.14690428095,1569.43063469374
32541.14843618467,1456.090745667728
32541.14991516083,1351.082663733061
32541.15134597438,1254.554173955187
32541.15273193813,1166.694414354395
32541.15407472722,1087.719055198787
32541.15539013045,1017.026319577832
32541.15667062324,955.2950715646211
32541.15791419711,902.6964828101254
32541.15913437173,858.7097674249571
32541.16032381755,823.5846603591312
32541.16149908026,796.7947039291485
32541.1626594146,778.3699196518801
32541.16380863504,768.192674303782
32541.16495123688,766.1544156890277
32541.16608905989,772.1547905231982
32541.1672258071,786.0829296142347
32541.16837338391,808.027124379335
32541.16953155223,837.9540542927593
32541.17070483018,875.9012652857728
32541.17188637066,921.4569745518666
32541.17309121975,974.9994883165059
32541.17432351949,1036.590100094594
32541.17557873631,1105.782931593814
32541.17687210175,1183.185248384173
32541.17820700493,1268.798667876521
32541.17957333015,1361.631374327372
32541.18098105575,1461.929623132947
32541.18241431921,1568.040669849023
32541.18390659616,1681.924081843171
32541.1854439229,1801.995207851986
32541.18702344517,1927.401849155522
32541.18867166441,2059.60584835868
32541.19038198488,2197.394448775085
32541.19215025365,2339.67990708244
32541.19398959013,2486.712720988452
32541.19590243176,2637.821030879748
32541.19695313337,2719.798986826987
32541.19736832771,2751.963637774722
32541.19784047101,2788.371333374053
32541.19811882938,2809.748817681716
32541.19840353603,2831.5449704339
32541.19880596106,2862.23135028426
32541.19940646606,2907.747945427466
32541.20024382461,2970.645946814204
32541.20147575871,3061.905649793868
32541.20320371219,3187.176643052989
32541.20475639946,3296.841539017666
32541.20655685717,3420.363013908681
32541.20884471847,3571.382354824921
32541.21134077683,3728.205876019053
32541.21394695539,3882.758115244979
32541.21605589897,4000.752702499581
32541.21702841181,4052.996023793325
32541.21727007028,4065.763772165333
32541.2175032221,4078.001023380186
32541.21780995822,4093.978969610224
32541.21812545769,4110.269150484294
32541.2186416481,4136.605421102313
32541.21939698521,4174.433565584665
32541.22056349112,4231.190273657846
32541.22212962392,4304.198537452221
32541.22448864842,4407.215983925222
32541.2274338103,4524.018071551207
32541.23051677381,4632.147823286656
32541.23368638866,4728.174068522355
32541.23689618703,4809.727975275023
32541.24018247977,4876.840676077925
32541.24351010791,4927.890087046695
32541.24686587805,4962.132956198615
32541.25023920333,4979.102382955759
32541.25364323427,4978.483170159273
32541.25705459762,4959.975003226251
32541.26045359973,4923.716584712965
32541.26384345411,4869.83504020379
32541.26720695592,4798.876969081726
32541.27053355111,4711.559099078544
32541.27381119299,4608.872523539265
32541.27703304403,4491.858636977245
32541.28019538049,4361.570460310607
32541.28328301917,4219.70327124597
32541.28628505212,4068.025491949842
32541.28920368267,3907.762564786399
32541.29202807981,3740.910328884618
32541.29475570591,3569.107114080172
32541.29738984755,3393.628963600483
32541.29991935642,3216.735616118156
32541.30234927238,3039.603430321679
32541.3046612482,2865.114055617531
32541.30467889388,2863.761734500961
32541.30670408357,2706.674742306411
32541.30881792766,2539.189000127473
32541.31085326514,2375.287030127791
32541.3127967093,2217.207758061984
32541.31465381465,2065.591761274959
32541.31643021945,1920.965965856721
32541.31814040918,1783.049259713857
32541.31976864567,1653.897727770328
32541.32135574511,1531.015819595323
32541.32289182155,1415.910515565379
32541.32435296093,1310.884939751189
32541.32574877097,1215.540027890899
32541.32711419289,1127.873552209956
32541.32843811215,1049.0108472709
32541.32972333735,979.0283883025777
32541.33097945428,917.6222093921178
32541.33220661289,864.9660782893657
32541.33340853471,821.0004260860901
32541.33458471009,785.7564977182046
32541.33574702573,758.8909840447313
32541.33688149435,740.6064373721374
32541.33801706146,730.3693482009749
32541.33912606489,728.275132643234
32541.34024865483,734.1337206743219
32541.34136729447,747.8893926787987
32541.3424950422,769.5995390084904
32541.34363274464,799.2325185068512
32541.34479313326,837.1151070243268
32541.34597489654,883.2131277294725
32541.34717354322,937.2049814417192
32541.3483937221,999.0621748661542
32541.3496410943,1068.831883876613
32541.35091851777,1146.410311352102
32541.35222829499,1231.620974134427
32541.35357268711,1324.239062795714
32541.35494937927,1423.657882772037
32541.35636608438,1529.945987211817
32541.35783762913,1643.747280198553
32541.35935347591,1763.717238995369
32541.36093174017,1890.700609732257
32541.36256055771,2023.100425475627
32541.36425145109,2161.146094187926
32541.36600132196,2303.832155145269
32541.36781374268,2450.651536560496
32541.36969502722,2601.270303408972
32541.37045744948,2661.643718257777
32541.3707163252,2682.044061393453
32541.37101574346,2705.573593024621
32541.37122069254,2721.637655722252
32541.37140899843,2736.366675538484
32541.37171240497,2760.035858720397
32541.37224572858,2801.447552350883
32541.37336379801,2887.420106481693
32541.37507301365,3016.465377870369
32541.37725568032,3176.66838085896
32541.37852212636,3267.08318452595
32541.37855578863,3269.459905979244
32541.37862458295,3274.312784127682
32541.37876208501,3283.994931007935
32541.37907986889,3306.281810197125
32541.37958249269,3341.273825399644
32541.38069105062,3417.312848661264
32541.38237822341,3529.957092903714
32541.3846211788,3673.747724343976
32541.38715186693,3827.530807888926
32541.38979868396,3978.490896073734
32541.39072874016,4029.091958561931
32541.39096099503,4041.527842423897
32541.39119137758,4053.784151332222
32541.3914923251,4069.675305864838
32541.39179670122,4085.609921762323
32541.39241332218,4117.466001888995
32541.39334624463,4164.577186703076
32541.39570420287,4277.785418442394
32541.39859065454,4404.833081870323
32541.4015934963,4523.421463436716
32541.4046997383,4631.434093258571
32541.40788127911,4726.552980480161
32541.41110475168,4806.879776180836
32541.41438572061,4872.033469084239
32541.41771530909,4921.015470391853
32541.42107632826,4952.94644325171
32541.42446889131,4967.329458047187
32541.4278678357,4963.753334532394
32541.43127091517,4942.129945205046
32541.43466716608,4902.541192840371
32541.43804683454,4845.27688782957
32541.4413982545,4770.881848306742
32541.44471196691,4680.083313555053
32541.44797603693,4573.898566080765
32541.45118224699,4453.448689969849
32541.45432710046,4319.81884237662
32541.45739678818,4174.691131417196
32541.4603790987,4019.937084383113
32541.46328201083,3856.478025157055
32541.46607573667,3687.475814194634
32541.46878613206,3512.879828435866
32541.47138407514,3336.090921629625
32541.47387674535,3158.249000464873
32541.47627383256,2980.17885568269
32541.47824642144,2828.927723848308
32541.48042785585,2657.293270824355
32541.48253280182,2488.024941612024
32541.48455384403,2322.933210760331
32541.48646663214,2165.213288668345
32541.48831214574,2012.586222290325
32541.49006358617,1868.25426512251
32541.49173681827,1731.781123165644
32541.49333407241,1603.741702619452
32541.49489382736,1481.794141219959
32541.49639004519,1368.658722324951
