MomenTUM.A1ModJulian,MomenTUM.Phobos.RMAG
32297.21083329281,49021.54654884052
32297.24596582262,49383.85112847986
32297.2815030966,46775.69295601092
32297.31737394673,41872.83816068958
32297.35352810497,36191.41578056577
32297.38989312203,32175.60163525382
32297.41642677583,31808.07650351732
32297.43476431172,33031.70053940637
32297.45797453443,35940.60064756449
32297.4928138006,41593.37776874757
32297.52914636807,46846.11720628538
32297.56552697096,49688.51372067333
32297.60172250929,49375.68268582369
32297.63765095676,46093.3051387365
32297.67324663425,40719.67248626735
32297.70844700046,34760.48753734238
32297.74318552062,30391.11406046803
32297.77740802035,29760.22289945345
32297.811067548,32944.95982436647
32297.84411426153,37803.01910246268
32297.87651095237,42186.88960307698
32297.90822647294,44888.79233557411
32297.93923643033,45484.50085069585
32297.96952348978,44038.69552916351
32297.9990745158,40893.27398379493
32298.02788940453,36556.60300232728
32298.05596429055,31685.93948433654
32298.08330892484,27126.53758307023
32298.10993749558,23914.70179097323
32298.12140118279,23184.91861526205
32298.14552735991,23221.04940788995
32298.1703448534,25215.05515898409
32298.1946818771,28256.90529258109
32298.21842551005,31436.90252924311
32298.24158700307,34202.83455461633
32298.26419260152,36283.45290644871
32298.28627745718,37576.76648560524
32298.30787744487,38073.20282817408
32298.32902872961,37811.53609310081
32298.34976581239,36855.61143029419
32298.37012494067,35283.88200794618
32298.39014243528,33187.21556903339
32298.4098544223,30672.48130768799
32298.42929811097,27870.43876273913
32298.44851043677,24948.42364885387
32298.46754086041,22125.52983791515
32298.4864126752,19695.07228383161
32298.50516756123,18008.76607725953
32298.52384693384,17391.62151851367
32298.54249602202,17968.97801473084
32298.56114461901,19575.5062220445
32298.57982552901,21876.40848452333
32298.59858989101,24542.53087310312
32298.61747455157,27316.56822497046
32298.63650046626,30007.46437562961
32298.65571961618,32473.75512792666
32298.67516175068,34595.70714607967
32298.69485463532,36266.19502755257
32298.71484032326,37386.26485774356
32298.73514438376,37863.55410957724
32298.75579849183,37621.738883683
32298.77682985613,36614.3864611843
32298.79827098671,34845.72867271919
32298.82015032382,32399.18059517874
32298.84250616573,29473.84732639369
32298.86534563848,26442.37699154333
32298.88871006751,23899.56504661311
32298.91261299198,22640.32665239667
32298.92224400227,22660.74540781919
32298.94816034712,24298.90578742562
32298.97362885954,27694.44437683094
32298.99961211106,32079.96193847976
32299.02622410138,36661.28843950437
32299.05348640346,40734.57685863786
32299.08140811121,43696.25155158203
32299.10999189436,45063.61120128441
32299.13924917604,44543.16091239068
32299.16916613491,42127.38897180456
32299.19972594666,38199.53489343126
32299.23092220434,33649.14211428799
32299.2627474744,30003.07199405043
32299.29515389034,29166.21267865705
32299.32812190141,32007.36671604355
32299.36161891012,37339.84399543097
32299.39559496059,43091.3925445741
32299.42999684403,47488.99574013331
32299.46477979256,49373.25284990687
32299.49987977226,48283.4243427426
32299.5352454881,44494.30700708714
32299.57081341815,39018.16842395351
32299.59490280756,35253.82802223648
32299.612769995,32954.14128784353
32299.63608253146,31205.35578247696
32299.67008003198,32075.00004385236
32299.70559058373,36610.97684760713
32299.74116578944,42335.08578352696
32299.77656350581,46865.83932306386
32299.81170486694,48867.65143829618
32299.84652617403,47951.05372977332
32299.88096463063,44436.2607753083
32299.91496184851,39163.49522717753
32299.94847143903,33452.57238702202
32299.98144525074,29153.82207300214
32300.0138335619,28136.0626663485
32300.04560677452,30649.68244202156
32300.07673248743,34988.39472363829
32300.10718571872,39260.2550123682
32300.13695174081,42321.50482567394
32300.16601761627,43695.90889687985
32300.19437924464,43329.23354733137
32300.22203621795,41404.04627805031
32300.24899498027,38231.77750268456
32300.27526584672,34208.78152773159
32300.28546325295,32487.29249109709
32300.30548182501,29023.07249916626
32300.32961257684,25106.06776204566
32300.35376130365,22192.15290940986
32300.37738734477,21074.99755221489
32300.40045021014,21904.47745739351
32300.422979586,24121.11111478758
32300.44499951013,26946.93057924348
32300.46654323038,29791.94672437323
32300.48764373939,32307.79644524094
32300.50833913707,34315.5646688184
32300.52866734321,35736.0781175281
32300.54865553869,36545.29752576318
32300.56833647849,36750.212170902
32300.58775366279,36374.11574989418
32300.60694249491,35450.13838065883
32300.62593739782,34020.84809451901
32300.64477703574,32140.58367228599
32300.6634915198,29882.6094730812
32300.68212928318,27345.16577788174
32300.70072099474,24669.12100195709
32300.71931160793,22052.20663727181
32300.73793372871,19772.27116415807
32300.75662179553,18182.94256991925
32300.77541196377,17634.43472591931
32300.79433948731,18297.49119351947
32300.81344496638,20047.93619920495
32300.83275126625,22563.63277155714
32300.85230062322,25501.77302833876
32300.872120606,28576.34231840845
32300.89224491959,31562.10093136709
32300.91270332669,34271.65434922754
32300.93352267009,36537.40448467276
32300.95472929475,38202.83979030502
32300.97635600354,39123.5184575472
32300.9984288354,39176.97672469675
32301.02097502111,38284.97250424909
32301.04401236136,36445.42591643096
32301.06756992894,33771.37779071338
32301.08275543665,31766.59848439005
32301.10836992557,28286.60913490598
32301.13355465131,25438.90059634704
32301.15923437001,24075.89607255322
32301.18550883444,24982.36354121627
32301.21241981188,28117.1444570117
32301.2399582489,32645.89641863494
32301.26812869599,37538.98290390667
32301.29693675323,41882.36351073145
32301.32637020986,44921.90413664866
32301.3564412407,46101.45710424449
32301.38711514384,45141.74181554643
32301.41837083584,42147.8953977503
32301.45018666379,37700.0057789477
32301.48253555588,32973.36205371952
32301.51537454146,29820.32528155312
32301.54867213817,30123.06860104901
32301.58237140125,34035.32219280412
32301.61643427483,39730.59960836513
32301.65080779633,45057.50454752376
32301.68541984175,48437.97987054434
32301.72021256344,49029.75410201043
32301.74193416269,47914.69296438687
32301.75935109835,46275.68265790828
32301.78077945643,43513.03844267609
32301.81394011568,38253.75543611289
32301.84866032845,32958.97403743218
32301.88345695681,30180.45735370459
32301.91808949163,31583.86248300011
32301.9524871686,36182.35079132575
32301.98657910571,41496.24248614373
32302.02031455475,45551.35897199904
32302.05363615096,47323.02196650152
32302.08648836878,46556.99713156289
32302.11883293994,43527.5752160793
32302.15063033414,38862.69905451366
32302.18183473481,33494.00065704011
32302.21242988293,28704.18283279367
32302.24238649322,26045.14028880028
32302.27168502836,26497.18010263082
32302.30031776195,29446.25279392747
32302.32827843608,33355.94979330727
32302.3555667217,36974.38404354508
32302.38218465021,39615.23065480377
32302.40814615905,41004.55387031977
32302.41857693448,41199.64618788596
32302.44178027219,40877.16687463178
32302.46604323714,39463.99878285504
32302.48992349703,37100.61942069115
32302.51325282644,34013.22618916178
32302.53604062946,30461.38180064609
32302.55831454419,26756.16655436816
32302.58009731886,23288.26433800036
32302.60143158308,20537.41613715823
32302.62233709726,19006.92050600014
32302.64285745905,18979.67187242971
32302.66302270329,20295.63280242876
32302.68286760096,22476.48848509261
32302.70242763395,25034.87164638539
32302.7217308127,27619.64169341806
32302.74082112029,30013.81108260439
32302.75972557097,32087.03563368773
32302.77848377069,33763.59311894122
32302.79713447445,34997.39448949277
32302.81571020528,35758.38812285454
32302.83424820868,36026.32931479778
32302.85278259586,35787.83645837689
32302.87134919042,35037.56960143196
32302.88998763315,33781.96944932596
32302.90872876528,32047.31593914904
32302.92760948813,29889.46058703834
32302.94666038575,27409.71795915047
32302.965915539,24774.66113355681
32302.98540750269,22244.52467399203
32303.00516415715,20198.04456946636
32303.02521714159,19102.20219914069
32303.04559133154,19343.57288731953
32303.0663197399,20980.39541010219
32303.08743002099,23712.95170519127
32303.10894864107,27097.45145068924
32303.13089939345,30716.72565922917
32303.15330445538,34218.17645699712
32303.17618915803,37296.53620115488
32303.19957923773,39675.04554220711
32303.21230243237,40571.72248672668
32303.23761573322,41415.53601113203
32303.26252897308,40960.3803983597
32303.287910135,39230.34061226169
32303.31387123479,36360.60302042226
32303.34041918019,32729.42345403665
32303.36757834167,29047.11175992028
32303.39534453627,26431.57904800583
32303.42371786702,26138.83319639536
32303.45269600051,28659.38699697054
32303.48226769728,33211.76384491155
32303.5124129884,38444.64947249552
32303.54311861941,43110.66610620054
32303.57435615722,46234.6943262233
32303.60609622454,47173.06287761024
32303.63830469816,45698.16009307814
32303.67094040136,42075.10328815521
32303.70396956618,37121.47998544588
32303.73733343447,32318.60107421406
32303.77098529745,29774.68639928228
32303.80486000453,31118.75693823015
32303.83890890696,35720.44571265511
32303.85843216116,38963.22686567855
32303.87541612866,41724.46067577741
32303.90072172012,45245.18021209938
32303.9338440324,48043.35581450086
32303.96788430532,48249.39531547081
32304.00191124059,45765.45208402002
32304.0357672849,41182.01614448712
32304.06938549074,35603.72130108484
32304.10270906255,30703.17154272569
32304.13568558954,28533.94326484371
32304.16826661277,30162.82352720353
32304.20039490137,34403.26766078659
32304.23203367649,39149.51648159884
32304.26314101082,42861.49852726926
32304.29369046347,44772.65401850126
32304.32364804439,44679.72000623363
32304.3529970861,42734.93420343558
32304.38172113999,39301.23971144162
32304.40980446486,34886.83826080914
32304.43724372773,30148.3238253055
32304.46404331022,25939.32200015786
32304.4902092019,23275.93994657409
32304.51574399056,22912.95367204555
32304.52159500121,23161.89452268268
32304.54415822367,25057.1885307909
32304.56813129912,28078.01309225556
32304.59178140436,31287.01492128914
32304.61490969588,34100.76374954858
32304.63751614332,36232.01728631172
32304.65962478836,37568.41777429965
32304.68126766842,38095.18916740728
32304.70247083241,37849.5382846101
32304.72326784786,36896.34286459038
32304.74368696444,35316.62446670233
32304.76375884949,33204.48299025582
32304.78352160852,30668.99428715869
32304.80300482868,27843.7638459708
32304.82224178225,24898.05815451135
32304.84126625165,22054.05807769934
32304.86011114539,19603.33051423215
32304.87881497838,17896.78340479658
32304.89741371892,17257.0206283666
32304.91593383236,17803.51767888276
32304.93441865039,19365.0988008405
32304.95289980885,21605.14962913003
32304.97140869763,24193.39041330672
32304.98998378156,26877.36261019832
32305.00865975533,29475.79490011428
32305.02746481171,31854.33010558397
32305.04643041283,33906.79803851163
32305.06558938183,35541.81045202274
32305.08497664312,36675.89521090334
32305.10461769083,37231.71848967829
32305.12454337393,37143.23312856069
32305.1447805404,36364.66352554211
32305.16536026896,34885.2302872881
32305.186308687,32750.01477712743
32305.20764467272,30088.16265886889
32305.22939482916,27148.12070194856
32305.25158984221,24346.29320452796
32305.27424213836,22302.21776123398
32305.29738031023,21724.58820553376
32305.31177606705,22297.67620209284
32305.33680388497,24823.69452488732
32305.36144162439,28569.69866037821
32305.38652675804,32858.21404001133
32305.41216269571,37051.88099798569
32305.43836826348,40596.4110181069
32305.46515776627,43019.23797893863
32305.49252781393,43950.26733696907
32305.52047840226,43182.76038186955
32305.54899713638,40747.91520074428
32305.5780873501,36988.63871740706
32305.60772986763,32654.20447283588
32305.63789938703,29009.24038825529
32305.66856861737,27689.20414093439
32305.69970781471,29675.89780790138
32305.73129192015,34246.9512148873
32305.76328315585,39694.07117153369
32305.79564231876,44422.7952431614
32305.82832165383,47291.27327457141
32305.86126762268,47675.2092842839
32305.89443367773,45501.6890753834
32305.92776152318,41244.6564379577
32305.94524511406,38506.95693838578
32305.96181137331,35832.45696234137
32305.97568990483,33696.21157490357
32306.00543071263,30191.83561822561
32306.03843269255,29427.18981746919
32306.07175501968,32411.62797642076
32306.10496962754,37475.66359122173
32306.13797740242,42442.90467422157
32306.17073701369,45825.71686708943
32306.20318710714,46907.885022077
32306.23526813109,45589.75542383686
32306.26694340379,42209.38679663733
32306.29817073674,37421.5119955534
32306.32890802691,32184.50073805632
32306.35912838845,27819.11065001319
32306.38879747267,25831.36809951938
32306.41788983228,26932.09322297
32306.44639689285,30248.17222973793
32306.47429432322,34246.77326153285
32306.50158344187,37779.35416212397
32306.52826231654,40233.46159036345
32306.55433249638,41376.01574150556
32306.57979850393,41202.38668542241
32306.59532624054,40481.98102711552
32306.61808863355,38643.58541586599
32306.64185950569,35849.78562709998
32306.66527692944,32413.54681412003
32306.6881911308,28654.21834479898
32306.71060116984,24953.20600209447
32306.73253298294,21787.88487983698
32306.75401501825,19706.64185775505
32306.77507304387,19135.82274344199
32306.79573651901,20075.68944334119
32306.8160391669,22089.09427358911
32306.83600722713,24626.69566696271
32306.85567459887,27264.09714988385
32306.87507154186,29732.16659461885
32306.89422948635,31874.31779365154
32306.913184804,33603.55270444555
32306.93196753264,34872.15131198824
32306.95061155175,35655.20334678708
32306.96914730114,35940.34728566612
32306.98760865382,35723.51859196297
